id,game_url,season_id,date,time,arena,city,state,country,home_start_date,home_start_time,visitor_start_date,visitor_start_time,previewAvailable,recapAvailable,notebookAvailable,tnt_ot,buzzerBeater,ticket.ticket_link,period_time.period_value,period_time.period_status,period_time.game_status,period_time.game_clock,period_time.total_periods,period_time.period_name,lp.lp_video,lp.condensed_bb,lp.visitor.audio.ENG,lp.visitor.audio.SPA,lp.visitor.video.avl,lp.visitor.video.onAir,lp.visitor.video.archBB,lp.home.audio.ENG,lp.home.audio.SPA,lp.home.video.avl,lp.home.video.onAir,lp.home.video.archBB,dl.link,broadcasters.radio.broadcaster,broadcasters.tv.broadcaster,visitor.id,visitor.team_key,visitor.city,visitor.abbreviation,visitor.nickname,visitor.url_name,visitor.team_code,visitor.score,visitor.linescores.period,home.id,home.team_key,home.city,home.abbreviation,home.nickname,home.url_name,home.team_code,home.score,home.linescores.period
0021600106,20161109/BKNNYK,22016,20161109,1900,Madison Square Garden,New York,NY,,20161109,1900,20161109,1900,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600106/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,false,false,false,false,false,true,false,false,"[{'name': 'ESPN', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watchespn/index/_/id/2885008/brooklyn-nets-vs-new-york-knicks', 'mobile_url': 'sportscenter://x-callback-url/showWatchStream?playID=2885008', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WFAN'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN NY 98.7'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'MSG'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'YES'}]",1610612751,BKN,Brooklyn,BKN,Nets,nets,nets,96,"[{'period_value': '1', 'period_name': 'Q1', 'score': '29'}, {'period_value': '2', 'period_name': 'Q2', 'score': '26'}, {'period_value': '3', 'period_name': 'Q3', 'score': '16'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}]",1610612752,NYK,New York,NYK,Knicks,knicks,knicks,110,"[{'period_value': '1', 'period_name': 'Q1', 'score': '19'}, {'period_value': '2', 'period_name': 'Q2', 'score': '31'}, {'period_value': '3', 'period_name': 'Q3', 'score': '22'}, {'period_value': '4', 'period_name': 'Q4', 'score': '38'}]"
0021600107,20161109/BOSWAS,22016,20161109,1900,Verizon Center,Washington,DC,,20161109,1900,20161109,1900,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600107/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,[],"[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '98.5 The Sports Hub'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '1500 AM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'CSN'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'CSNHD'}]",1610612738,BOS,Boston,BOS,Celtics,celtics,celtics,93,"[{'period_value': '1', 'period_name': 'Q1', 'score': '8'}, {'period_value': '2', 'period_name': 'Q2', 'score': '35'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]",1610612764,WAS,Washington,WAS,Wizards,wizards,wizards,118,"[{'period_value': '1', 'period_name': 'Q1', 'score': '34'}, {'period_value': '2', 'period_name': 'Q2', 'score': '24'}, {'period_value': '3', 'period_name': 'Q3', 'score': '31'}, {'period_value': '4', 'period_name': 'Q4', 'score': '29'}]"
0021600108,20161109/UTACHA,22016,20161109,1900,Spectrum Center,Charlotte,NC,,20161109,1900,20161109,1700,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600108/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSSE-CHA', 'long_nm': 'Fox Sports Southest - Charlotte', 'code': 'char', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'KZNS'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WFNZ 610 AM'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'Fox Sports Southeast - Charlotte'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'ROOT'}]",1610612762,UTA,Utah,UTA,Jazz,jazz,jazz,98,"[{'period_value': '1', 'period_name': 'Q1', 'score': '32'}, {'period_value': '2', 'period_name': 'Q2', 'score': '26'}, {'period_value': '3', 'period_name': 'Q3', 'score': '20'}, {'period_value': '4', 'period_name': 'Q4', 'score': '20'}]",1610612766,CHA,Charlotte,CHA,Hornets,hornets,hornets,104,"[{'period_value': '1', 'period_name': 'Q1', 'score': '24'}, {'period_value': '2', 'period_name': 'Q2', 'score': '27'}, {'period_value': '3', 'period_name': 'Q3', 'score': '25'}, {'period_value': '4', 'period_name': 'Q4', 'score': '28'}]"
0021600109,20161109/MINORL,22016,20161109,1900,Amway Center,Orlando,FL,,20161109,1900,20161109,1800,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600109/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSFL', 'long_nm': 'Fox Sports Network - Florida', 'code': 'orlr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}, {'name': 'FSNN-MIN', 'long_nm': 'Fox Sports Net North-Minnesota', 'code': 'minr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'visitor'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '830 WCCO'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'ESPN 580 / Salsa 98.1 FM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'FS Florida'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'FS North'}]",1610612750,MIN,Minnesota,MIN,Timberwolves,timberwolves,timberwolves,123,"[{'period_value': '1', 'period_name': 'Q1', 'score': '39'}, {'period_value': '2', 'period_name': 'Q2', 'score': '35'}, {'period_value': '3', 'period_name': 'Q3', 'score': '23'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]",1610612753,ORL,Orlando,ORL,Magic,magic,magic,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '17'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '30'}, {'period_value': '4', 'period_name': 'Q4', 'score': '30'}]"
0021600110,20161109/PHIIND,22016,20161109,1900,Bankers Life Fieldhouse,Indianapolis,IN,US,20161109,1900,20161109,1900,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600110/WEB_MWEB,5,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSI', 'long_nm': 'Fox Sports Indiana', 'code': 'indr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '97.5 The Fanatic'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '1070 The Fan'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'FSI'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'CSN'}]",1610612755,PHI,Philadelphia,PHI,76ers,sixers,sixers,115,"[{'period_value': '1', 'period_name': 'Q1', 'score': '26'}, {'period_value': '2', 'period_name': 'Q2', 'score': '34'}, {'period_value': '3', 'period_name': 'Q3', 'score': '24'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}, {'period_value': '5', 'period_name': 'OT1', 'score': '6'}]",1610612754,IND,Indiana,IND,Pacers,pacers,pacers,122,"[{'period_value': '1', 'period_name': 'Q1', 'score': '31'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '30'}, {'period_value': '4', 'period_name': 'Q4', 'score': '25'}, {'period_value': '5', 'period_name': 'OT1', 'score': '13'}]"
0021600111,20161109/CHIATL,22016,20161109,1930,Philips Arena,Atlanta,GA,,20161109,1930,20161109,1830,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600111/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSSE-ATL', 'long_nm': 'Fox Sports Southeast - Atlanta', 'code': 'atlr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'WLS-AM 890'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': '92.9 FM ""The Game""'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'FOX Sports Southeast'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'CSN-Chicago'}]",1610612741,CHI,Chicago,CHI,Bulls,bulls,bulls,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '34'}, {'period_value': '3', 'period_name': 'Q3', 'score': '27'}, {'period_value': '4', 'period_name': 'Q4', 'score': '19'}]",1610612737,ATL,Atlanta,ATL,Hawks,hawks,hawks,115,"[{'period_value': '1', 'period_name': 'Q1', 'score': '35'}, {'period_value': '2', 'period_name': 'Q2', 'score': '33'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '21'}]"
0021600112,20161109/TOROKC,22016,20161109,2000,Chesapeake Energy Arena,Oklahoma City,OK,,20161109,1900,20161109,2000,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600112/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSOK', 'long_nm': 'Fox Sports Net - Oklahoma', 'code': 'okcr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'TSN Radio 1050 Toronto'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WWLS 98.1FM OKC / 930AM (ESP)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'FS Oklahoma HD'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Sportsnet One'}]",1610612761,TOR,Toronto,TOR,Raptors,raptors,raptors,112,"[{'period_value': '1', 'period_name': 'Q1', 'score': '20'}, {'period_value': '2', 'period_name': 'Q2', 'score': '42'}, {'period_value': '3', 'period_name': 'Q3', 'score': '26'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]",1610612760,OKC,Oklahoma City,OKC,Thunder,thunder,thunder,102,"[{'period_value': '1', 'period_name': 'Q1', 'score': '27'}, {'period_value': '2', 'period_name': 'Q2', 'score': '28'}, {'period_value': '3', 'period_name': 'Q3', 'score': '20'}, {'period_value': '4', 'period_name': 'Q4', 'score': '27'}]"
0021600113,20161109/DETPHX,22016,20161109,2100,Talking Stick Resort Arena,Phoenix,AZ,,20161109,1900,20161109,2100,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600113/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSA', 'long_nm': 'Fox Sports Net Arizona', 'code': 'phxr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}, {'name': 'FSD', 'long_nm': 'Fox Sports Network - Detroit', 'code': 'detr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'visitor'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '105.1 WMGC-FM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'Arizona Sports 98.7FM / KSUN 1400AM (ES)'}]","[{'scope': 'local', 'home_visitor': 'home', 'display_name': 'FSAZ'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'FS Detroit'}]",1610612765,DET,Detroit,DET,Pistons,pistons,pistons,100,"[{'period_value': '1', 'period_name': 'Q1', 'score': '28'}, {'period_value': '2', 'period_name': 'Q2', 'score': '23'}, {'period_value': '3', 'period_name': 'Q3', 'score': '25'}, {'period_value': '4', 'period_name': 'Q4', 'score': '24'}]",1610612756,PHX,Phoenix,PHX,Suns,suns,suns,107,"[{'period_value': '1', 'period_name': 'Q1', 'score': '19'}, {'period_value': '2', 'period_name': 'Q2', 'score': '35'}, {'period_value': '3', 'period_name': 'Q3', 'score': '27'}, {'period_value': '4', 'period_name': 'Q4', 'score': '26'}]"
0021600114,20161109/HOUSAS,22016,20161109,2130,AT&T Center,San Antonio,TX,,20161109,2030,20161109,2030,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600114/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,false,false,false,false,false,true,false,false,"[{'name': 'ESPN', 'long_nm': '', 'code': 'espn', 'url': 'http://www.espn.com/watchespn/index/_/id/2885009/houston-rockets-vs-san-antonio-spurs', 'mobile_url': 'sportscenter://x-callback-url/showWatchStream?playID=2885009', 'home_visitor': 'natl'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': '790 AM'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'WOAI 1200AM'}]","[{'scope': 'natl', 'home_visitor': 'natl', 'display_name': 'ESPN'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'FSSW'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'ROOT'}]",1610612745,HOU,Houston,HOU,Rockets,rockets,rockets,101,"[{'period_value': '1', 'period_name': 'Q1', 'score': '33'}, {'period_value': '2', 'period_name': 'Q2', 'score': '30'}, {'period_value': '3', 'period_name': 'Q3', 'score': '22'}, {'period_value': '4', 'period_name': 'Q4', 'score': '16'}]",1610612759,SAS,San Antonio,SAS,Spurs,spurs,spurs,99,"[{'period_value': '1', 'period_name': 'Q1', 'score': '24'}, {'period_value': '2', 'period_name': 'Q2', 'score': '36'}, {'period_value': '3', 'period_name': 'Q3', 'score': '20'}, {'period_value': '4', 'period_name': 'Q4', 'score': '19'}]"
0021600115,20161109/PORLAC,22016,20161109,2230,Staples Center,Los Angeles,CA,,20161109,1930,20161109,1930,0,0,0,0,0,https://a.data.nba.com/tickets/single/2018/0021600115/WEB_MWEB,4,Final,3,,4,Qtr,false,true,false,false,true,false,false,false,false,true,false,false,"[{'name': 'FSNP', 'long_nm': 'FSN Prime Ticket', 'code': 'lacr', 'url': 'http://www.foxsportsgo.com', 'mobile_url': '', 'home_visitor': 'home'}]","[{'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'Rip City Radio 620'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'AM 570 SPORTS'}]","[{'scope': 'can', 'home_visitor': 'can', 'display_name': 'NBATV Canada'}, {'scope': 'local', 'home_visitor': 'home', 'display_name': 'PRIME TICKET'}, {'scope': 'local', 'home_visitor': 'visitor', 'display_name': 'CSNNWHD'}]",1610612757,POR,Portland,POR,Trail Blazers,blazers,blazers,80,"[{'period_value': '1', 'period_name': 'Q1', 'score': '16'}, {'period_value': '2', 'period_name': 'Q2', 'score': '16'}, {'period_value': '3', 'period_name': 'Q3', 'score': '18'}, {'period_value': '4', 'period_name': 'Q4', 'score': '30'}]",1610612746,LAC,LA,LAC,Clippers,clippers,clippers,111,"[{'period_value': '1', 'period_name': 'Q1', 'score': '36'}, {'period_value': '2', 'period_name': 'Q2', 'score': '25'}, {'period_value': '3', 'period_name': 'Q3', 'score': '32'}, {'period_value': '4', 'period_name': 'Q4', 'score': '18'}]"
